75,alexia,Neurological,t
76,amnesia,Neurological,t
77,anomia,Neurological,t
78,anosognosia,Neurological,t
79,aphasia and apraxia,Neurological,t
80,apraxia,Neurological,t
81,ataxia,Neurological,t
82,cataplexy ,Neurological,t
83,confusion,Neurological,t
84,dysarthria,Neurological,t
85,dysdiadochokinesia,Neurological,t
86,dysgraphia,Neurological,t
87,hallucination,Neurological,t
88,headache ,Neurological,t
89,akinesia (hypokinetic movement disorder),Neurological,t
90,bradykinesia (hypokinetic movement disorder),Neurological,t
91,akathisia,hyperkinetic movement disorder,t
92,athetosis,hyperkinetic movement disorder,t
93,ballismus,hyperkinetic movement disorder,t
94,blepharospasm,hyperkinetic movement disorder,t
95,chorea,hyperkinetic movement disorder,t
96,dystonia,hyperkinetic movement disorder,t
97,fasciculation,hyperkinetic movement disorder,t
98,muscle cramps ,hyperkinetic movement disorder,t
99,myoclonus,hyperkinetic movement disorder,t
100,opsoclonus,hyperkinetic movement disorder,t
101,tic,hyperkinetic movement disorder,t
102,tremor,hyperkinetic movement disorder,t
103,flapping tremor,hyperkinetic movement disorder,t
104,insomnia ,hyperkinetic movement disorder,t
105,Lhermitte's sign (as if an electrical sensation shoots down back & into arms),hyperkinetic movement disorder,t
106,loss of consciousness,hyperkinetic movement disorder,t
107,Syncope (medicine),hyperkinetic movement disorder,t
108,neck stiffness,hyperkinetic movement disorder,t
109,opisthotonus,hyperkinetic movement disorder,t
110,paralysis and paresis,hyperkinetic movement disorder,t
111,paresthesia ,hyperkinetic movement disorder,t
112,prosopagnosia,hyperkinetic movement disorder,t
113,somnolence ,hyperkinetic movement disorder,t
114,abnormal vaginal bleeding,Obstetric / Gynaecological,t
115,vaginal bleeding in early pregnancy / miscarriage,Obstetric / Gynaecological,t
116,vaginal bleeding in late pregnancy,Obstetric / Gynaecological,t
117,amenorrhea,Obstetric / Gynaecological,t
118,infertility,Obstetric / Gynaecological,t
119,painful intercourse ,Obstetric / Gynaecological,t
120,pelvic pain,Obstetric / Gynaecological,t
121,vaginal discharge,Obstetric / Gynaecological,t
122,amaurosis fugax and amaurosis,Ocular,t
123,blurred vision,Ocular,t
124,Dalrymple's sign,Ocular,t
125,double vision ,Ocular,t
126,exophthalmos ,Ocular,t
127,mydriasis/miosis ,Ocular,t
128,nystagmus,Ocular,t
129,amusia,Psychiatric,t
130,anhedonia,Psychiatric,t
131,anxiety,Psychiatric,t
132,apathy,Psychiatric,t
133,confabulation,Psychiatric,t
134,depression,Psychiatric,t
135,delusion,Psychiatric,t
136,euphoria,Psychiatric,t
137,homicidal ideation,Psychiatric,t
138,irritability,Psychiatric,t
139,mania ,Psychiatric,t
140,paranoid ideation,Psychiatric,t
141,phobia:Main article: list of phobias,Psychiatric,t
142,suicidal ideation,Psychiatric,t
143,apnea and hypopnea,Pulmonary,t
144,cough ,Pulmonary,t
145,dyspnea ,Pulmonary,t
146,bradypnea and tachypnea ,Pulmonary,t
147,orthopnea and platypnea,Pulmonary,t
148,trepopnea,Pulmonary,t
149,hemoptysis ,Pulmonary,t
150,pleuritic chest pain,Pulmonary,t
151,sputum production ,Pulmonary,t
152,arthralgia,Rheumatologic,t
153,back pain,Rheumatologic,t
154,sciatica,Rheumatologic,t
155,dysuria ,Urologic,t
156,hematospermia,Urologic,t
157,hematuria ,Urologic,t
158,impotence ,Urologic,t
159,polyuria ,Urologic,t
160,retrograde ejaculation,Urologic,t
161,strangury,Urologic,t
162,urethral discharge,Urologic,t
163,urinary frequency ,Urologic,t
164,urinary incontinence ,Urologic,t
165,urinary retention,Urologic,t
166,Abdominal Aortic Aneurysm Symptoms and Signs,None,t
167,Abdominal Lump,None,t
168,Abdominal Pain,None,t
169,Abnormal Facial Expressions,None,t
170,Abnormal gait (walking) and Dizziness,None,t
171,Abnormal gait (walking) and Muscle stiffness (rigidity),None,t
172,"Abnormal gait (walking), Agitation, Drooping of one side of face and Drowsiness",None,t
173,"Abnormal gait (walking), Anxiety, Difficulty standing and Fatigue",None,t
174,"Abnormal gait (walking), Blank stare, Blinking eyes and Blurred vision",None,t
175,"Abnormal gait (walking), Body aches or pains, Chills and Difficulty standing",None,t
176,"Abnormal gait (walking), Body aches or pains, Difficulty standing and Fatigue",None,t
177,"Abnormal gait (walking), Body aches or pains, Excessive sweating and Fatigue",None,t
178,"Abnormal gait (walking), Difficulty standing, Difficulty talking and Dizziness",None,t
179,"Abnormal gait (walking), Difficulty standing, Drooping eyelid and Fatigue",None,t
180,"Abnormal gait (walking), Fatigue, Hair loss and Loss of balance",None,t
181,"Abnormal gait (walking), Fatigue, Headache and Inability to care for self",None,t
182,"Abnormal gait (walking), Fatigue, Headache and Loss of balance",None,t
183,Abnormal muscle enlargement (hypertrophy),None,t
184,Abnormal muscle enlargement (hypertrophy) and Weight gain,None,t
185,Abnormally round face and Lump or bulge,None,t
186,"Abnormally round face, Agitation, Anxiety and Blank stare",None,t
187,"Abnormally round face, Blank stare, Bleeding and Broken bone (single fracture)",None,t
188,"Abnormally round face, Bloating or fullness, Body aches or pains and Choking",None,t
189,"Abnormally round face, Blue colored skin, Cold hands and Color change",None,t
190,Abscessed Tooth Symptoms and Signs,None,t
191,Absence of Speech (Loss of Speech),None,t
192,"Aches or pains, Chills, Fatigue, Generalized weakness",None,t
193,"Aches or pains, Chills, Fatigue, Muscle cramps",None,t
194,"Aches or pains, Chills, Generalized weakness",None,t
195,"Aches or pains, Chills, Muscle weakness, Shaking chills (rigors)",None,t
196,"Aches or pains, Decreased appetite, Fatigue, Generalized weakness",None,t
197,"Aches or pains, Decreased appetite, Fatigue, Weight loss",None,t
198,"Aches or pains, Diarrhea, Fatigue, Muscle cramps",None,t
199,"Aches or pains, Diarrhea, Headache, Muscle cramps",None,t
200,"Aches or pains, Dizziness, Fatigue, Generalized weakness",None,t
201,"Aches or pains, Dizziness, Fatigue, Muscle rigidity",None,t
202,"Aches or pains, Dizziness, Fatigue, Worst Headache",None,t
203,"Aches or pains, Easy bruising, Fatigue, Muscle rigidity",None,t
204,"Aches or pains, Excessive sweating, Fatigue, Muscle rigidity",None,t
205,"Aches or pains, Fatigue, Hot flashes, Muscle rigidity",None,t
206,"Aches or pains, Fatigue, Muscle cramps, Muscle rigidity",None,t
207,"Aches or pains, Fatigue, Muscle rigidity, Pain",None,t
208,"Aches or pains, Fatigue, Sore throat, Generalized weakness",None,t
209,"Aches or pains, Generalized weakness",None,t
210,"Aches or pains, Joint aches, Generalized weakness",None,t
211,"Aches or pains, Weight loss",None,t
212,Achilles Tendon Rupture Symptoms and Signs,None,t
213,Acid Reflux (GERD) Symptoms and Signs,None,t
214,Acne Symptoms and Signs,None,t
215,Acquired Immunodeficiency Syndrome (AIDS) Symptoms,None,t
216,Actinic Keratosis Symptoms and Signs,None,t
217,Acute Flaccid Myelitis (AFM) Symptoms and Signs,None,t
218,Acute Sinusitis Symptoms and Signs,None,t
219,Addison's Disease Symptoms and Signs,None,t
220,ADHD (Inattention),None,t
221,ADHD in Teens Symptoms and Signs,None,t
222,ADHD Symptoms and Signs,None,t
223,Age-Related Macular Degeneration (Macular Degeneration Symptoms and Signs),None,t
224,Aggression,None,t
225,Agitation,None,t
226,Agitation and Hair loss,None,t
227,Agitation and Headache,None,t
228,Agitation and Headache (worst ever),None,t
229,Agitation and Nosebleed,None,t
230,Agitation and Restless (tossing and turning) sleep,None,t
231,"Agitation, Anxiety and Numbness or tingling",None,t
232,"Agitation, Anxiety, Apathy and Muscle cramps or spasms (painful)",None,t
233,"Agitation, Anxiety, Bad breath and Bad taste in mouth",None,t
234,"Agitation, Anxiety, Belching and Bloating or fullness",None,t
235,"Agitation, Anxiety, Binge drinking (alcohol) and Body aches or pains",None,t
236,"Agitation, Anxiety, Blackouts (memory time loss) and Bruising or discoloration",None,t
237,"Agitation, Anxiety, Blackouts (memory time loss) and Compulsive behavior",None,t
238,"Agitation, Anxiety, Blackouts (memory time loss) and Delusions",None,t
239,"Agitation, Anxiety, Blank stare (Eyes) and Blank stare (Face)",None,t
240,"Agitation, Anxiety, Blank stare and Blinking eyes",None,t
241,"Agitation, Anxiety, Bleeding in eye and Compulsive behavior",None,t
242,"Agitation, Anxiety, Blindness and Blurred vision",None,t
243,"Agitation, Anxiety, Bloating or fullness and Fatigue",None,t
244,"Agitation, Anxiety, Blood or red colored urine and Broken bone (single fracture)",None,t
245,"Agitation, Anxiety, Blurred vision and Change in vision",None,t
246,"Agitation, Anxiety, Brittle hair and Change in hair texture",None,t
247,"Agitation, Anxiety, Bulging veins and Cold hands",None,t
248,"Agitation, Anxiety, Coffee grounds colored vomit and Confusion",None,t
249,"Agitation, Anxiety, Compulsive behavior and Cough",None,t
250,"Agitation, Anxiety, Compulsive behavior and Emotional detachment",None,t
251,"Agitation, Anxiety, Compulsive behavior and Inappropriate behavior",None,t
252,"Agitation, Anxiety, Confusion and Delusions",None,t
253,"Agitation, Anxiety, Confusion and Frightening thoughts",None,t
254,"Agitation, Anxiety, Constipation and Cracks at corner of mouth",None,t
255,"Agitation, Anxiety, Decreased urination and Difficulty falling asleep",None,t
256,"Agitation, Anxiety, Depressed mood and Double vision (without one eye covered)",None,t
257,"Agitation, Anxiety, Depressed mood and Irregular menstrual periods",None,t
258,"Agitation, Anxiety, Dislikes change in daily routine and Fearful",None,t
259,"Agitation, Anxiety, Excessive sweating and Nervousness",None,t
260,"Agitation, Anxiety, Headache and Mood swings",None,t
261,"Agitation, Apathy, Bleeding and Broken bone (single fracture)",None,t
262,"Agitation, Apathy, Emotional detachment and Inappropriate behavior",None,t
263,"Agitation, Binge drinking (alcohol), Binge eating and Compulsive behavior",None,t
264,"Agitation, Blurred vision, Cloudy vision and Confusion",None,t
265,"Agitation, Body aches or pains, Bruising or discoloration and Dry skin",None,t
266,"Agitation, Change in vision, Cloudy vision and Compulsive behavior",None,t
267,"Agitation, Cold hands, Craving alcohol and Difficulty falling asleep",None,t
268,"Agitation, Compulsive behavior, Depressed mood and Diarrhea",None,t
269,"Agitation, Compulsive behavior, Fits of rage and Impulsive behavior",None,t
270,"Agitation, Confusion, Fits of rage and Forgetfulness",None,t
271,"Agitation, Depressed mood, Difficulty concentrating and Easily distracted",None,t
272,"Agitation, Drowsiness, Forgetfulness and Mood swings",None,t
273,"Agitation, Easily distracted, Hyperactive behavior and Impaired social skills",None,t
274,"Agitation, Headache, Nausea or vomiting and Pain or discomfort",None,t
275,Agoraphobia Symptoms and Signs,None,t
276,Alcohol Poisoning Symptoms and Signs,None,t
277,Alcohol Withdrawal Symptoms and Signs,None,t
278,Allergy,None,t
279,Almond odor breath,None,t
280,Almond odor breath and Metallic taste,None,t
281,Almond odor breath and Strange smell or taste,None,t
282,"Almond odor breath, Difficulty talking, Fruity odor on breath and Jaw locking",None,t
283,"Almond odor breath, Fruity odor breath, Metallic taste, Strange smell or taste",None,t
284,Alopecia Areata Symptoms and Signs,None,t
285,Alpha Thalassemia Symptoms and Signs,None,t
286,Alpha-1 Antitrypsin Deficiency Symptoms and Signs,None,t
287,Alport Syndrome Symptoms and Signs,None,t
288,Altered Mental Status,None,t
289,Alveolar Osteitis (Dry Socket Symptoms and Signs),None,t
290,Alzheimer's Disease Symptoms and Signs,None,t
291,Amblyopia (Lazy Eye) Symptoms and Signs,None,t
292,Amebiasis Symptoms and Signs,None,t
293,Amenorrhea Symptoms and Signs,None,t
294,Amyloidosis Symptoms and Signs,None,t
295,Anal Cancer Symptoms and Signs,None,t
296,Anal Itching,None,t
297,Anaphylaxis Symptoms and Signs,None,t
298,Anemia,None,t
299,Angina Symptoms and Signs,None,t
300,Angle-Closure Glaucoma (Glaucoma Symptoms and Signs),None,t
301,Angular Cheilitis Symptoms and Signs,None,t
302,Ankle Pain,None,t
303,Ankylosing Spondylitis Symptoms and Signs,None,t
304,Anorexia Nervosa Symptoms and Signs,None,t
305,Anthrax Symptoms and Signs,None,t
306,Antiphospholipid Syndrome Symptoms and Signs,None,t
307,Antisocial Personality Disorder Symptoms and Signs,None,t
308,Anxiety,None,t
309,Anxiety and Broken bone (single fracture),None,t
310,Anxiety and Enlarged or swollen glands,None,t
311,Anxiety and Fever,None,t
312,Anxiety and Flashbacks,None,t
313,Anxiety and Floating spots or strings in vision,None,t
314,Anxiety and Hallucinations,None,t
315,Anxiety and Hearing loss,None,t
316,Anxiety and Impulsive behavior,None,t
317,Anxiety and Joint pain,None,t
318,Anxiety and Lightheadedness,None,t
319,Anxiety and Missed or late menstrual period,None,t
320,Anxiety and Muscle twitching (painless),None,t
321,Anxiety and Nasal congestion,None,t
322,Anxiety and Nosebleed,None,t
323,Anxiety and Personality changes,None,t
324,Anxiety and Poor concentration,None,t
325,Anxiety and Restless (tossing and turning) sleep,None,t
326,Anxiety and Ringing in ears,None,t
327,Anxiety and Runny nose,None,t
328,Anxiety and Seizures (uncontrollable jerking of limbs),None,t
329,Anxiety and Sensitive to light,None,t
330,Anxiety and Shortness of breath,None,t
331,Anxiety and Skin rash,None,t
332,Anxiety and Sore throat,None,t
333,Anxiety and Spinning sensation,None,t
334,Anxiety and Swelling,None,t
335,Anxiety and Unusual behavior,None,t
336,"Anxiety, Apathy, Blank stare (Eyes) and Blank stare (Face)",None,t
337,"Anxiety, Apathy, Blank stare and Blurred vision",None,t
338,"Anxiety, Apathy, Body aches or pains and Decreased appetite",None,t
339,"Anxiety, Apathy, Bruising or discoloration and Depressed mood",None,t
340,"Anxiety, Apathy, Bulging veins (Arm) and Bulging veins (Leg)",None,t
341,"Anxiety, Apathy, Change in hair texture and Dry skin",None,t
342,"Anxiety, Apathy, Feeling of being detached from reality and Feeling smothered",None,t
343,"Anxiety, Bad breath, Bad taste in mouth and Bald spots (hair)",None,t
344,"Anxiety, Bad breath, Bad taste in mouth and Blackouts (memory time loss)",None,t
345,"Anxiety, Bad breath, Choking and Coated or furry tongue",None,t
346,"Anxiety, Bad breath, Cloudy urine with strong odor and Coated or furry tongue",None,t
347,"Anxiety, Bad taste in mouth, Belching and Bloating or fullness",None,t
348,"Anxiety, Bad taste in mouth, Blank stare and Blinking eyes",None,t
349,"Anxiety, Bad taste in mouth, Bleeding gums and Bloating or fullness",None,t
350,"Anxiety, Bad taste in mouth, Difficulty swallowing and Dry eyes",None,t
351,"Anxiety, Bald spots (hair), Binge drinking (alcohol) and Binge eating",None,t
352,"Anxiety, Belching, Bleeding gums and Change in bowel habits",None,t
353,"Anxiety, Belching, Bloating or fullness and Cloudy urine with strong odor",None,t
354,"Anxiety, Belching, Bloating or fullness and Depressed mood",None,t
355,"Anxiety, Binge drinking (alcohol), Blurred vision and Chills",None,t
356,"Anxiety, Black (tar) colored stools, Bleeding and Bloating or fullness",None,t
357,"Anxiety, Black (tar) colored stools, Bleeding and Blood in toilet",None,t
358,"Anxiety, Blackouts (memory time loss), Blank stare and Cloudy vision",None,t
359,"Anxiety, Blackouts (memory time loss), Blue colored lips and Body aches or pains",None,t
360,"Anxiety, Blackouts (memory time loss), Confusion and Depressed mood",None,t
361,"Anxiety, Blackouts (memory time loss), Fits of rage and Forgetfulness",None,t
362,"Anxiety, Blank stare (Eyes), Blank stare (Face) and Blurred vision",None,t
363,"Anxiety, Blank stare, Blurred vision and Confusion",None,t
364,"Anxiety, Blank stare, Blurred vision and Headache",None,t
365,"Anxiety, Blank stare, Confusion and Depressed mood",None,t
366,"Anxiety, Bleeding gums, Blind spot in vision and Blurred vision",None,t
367,"Anxiety, Bleeding gums, Bloating or fullness and Blue colored skin",None,t
368,"Anxiety, Bleeding gums, Depressed mood and Difficulty falling asleep",None,t
369,"Anxiety, Blind spot in vision, Blue colored skin and Blurred vision",None,t
370,"Anxiety, Blind spot in vision, Change in vision and Decreased night vision",None,t
371,"Anxiety, Bloating or fullness and Nausea or vomiting",None,t
372,"Anxiety, Bloating or fullness, Blood on toilet tissue and Brittle hair",None,t
373,"Anxiety, Bloating or fullness, Confusion and Distended stomach",None,t
374,"Anxiety, Bloating or fullness, Constipation and Depressed mood",None,t
375,"Anxiety, Bloating or fullness, Difficulty falling asleep and Difficulty sleeping",None,t
376,"Anxiety, Bloating or fullness, Early morning waking and Frequent bowel movements",None,t
377,"Anxiety, Bloating or fullness, Increased passing gas and Pain or discomfort",None,t
378,"Anxiety, Blood in toilet, Blood on stool surface and Blood on toilet tissue",None,t
379,"Anxiety, Blood on stool surface, Blood on toilet tissue and Depressed mood",None,t
380,"Anxiety, Bloody or red colored vomit, Color change and Difficulty finding words",None,t
381,"Anxiety, Blurred vision, Change in vision and Confusion",None,t
382,"Anxiety, Blurred vision, Chills and Confusion",None,t
383,"Anxiety, Blurred vision, Cloudy vision and Depressed mood",None,t
384,"Anxiety, Blurred vision, Difficulty concentrating and Eye irritation",None,t
385,"Anxiety, Blurred vision, Dizziness and Drowsiness",None,t
386,"Anxiety, Blurred vision, Enlarged or swollen glands and Frequent squinting",None,t
387,"Anxiety, Blurred vision, Frequent squinting and Headache",None,t
388,"Anxiety, Body aches or pains, Bulging veins and Change in bowel habits",None,t
389,"Anxiety, Body aches or pains, Chills and Cold hands",None,t
390,"Anxiety, Body aches or pains, Chills and Depressed mood",None,t
391,"Anxiety, Body aches or pains, Easy bruising and Fatigue",None,t
392,"Anxiety, Bruising or discoloration, Cold feet and Cold hands",None,t
393,"Anxiety, Chills, Dizziness and Excessive crying",None,t
394,"Anxiety, Chills, Excessive sweating and Fatigue",None,t
395,"Anxiety, Choking on food, Cough and Depressed mood",None,t
396,"Anxiety, Cloudy urine with strong odor, Confusion and Difficulty sleeping",None,t
397,"Anxiety, Cloudy vision, Confusion and Discharge or mucus in eyes",None,t
398,"Anxiety, Coarse hair, Depressed mood and Dry skin",None,t
399,"Anxiety, Cold feet, Cold hands and Difficulty concentrating",None,t
400,"Anxiety, Cold feet, Excessive sweating and Flushed skin",None,t
401,"Anxiety, Cold hands, Difficulty finding words and Flaking skin",None,t
402,"Anxiety, Compulsive behavior, Craving to eat ice, dirt or paper and Delusions",None,t
403,"Anxiety, Confusion, Crying during sleep and Delusions",None,t
404,"Anxiety, Confusion, Crying during sleep and Excessive crying",None,t
405,"Anxiety, Confusion, Depressed mood and Numbness or tingling",None,t
406,"Anxiety, Confusion, Difficulty concentrating and Feeling detached from reality",None,t
407,"Anxiety, Confusion, Difficulty sleeping and Early morning waking",None,t
408,"Anxiety, Confusion, Drooping eyelid and Drooping of one side of face",None,t
409,"Anxiety, Confusion, Forgetfulness and Frightening thoughts",None,t
410,"Anxiety, Constipation, Foul smelling stools and Frightening thoughts",None,t
411,"Anxiety, Cough, Depressed mood and Disorientation",None,t
412,"Anxiety, Cough, Dizziness and Fainting",None,t
413,"Anxiety, Craving to eat ice and dirt or paper",None,t
414,"Anxiety, Crying during sleep, Depressed mood and Difficult to wake up",None,t
415,"Anxiety, Decreased appetite, Diarrhea and Difficulty sleeping",None,t
416,"Anxiety, Delusions, Fever and Frightening dreams",None,t
417,"Anxiety, Depressed mood and Muscle cramps or spasms (painful)",None,t
418,"Anxiety, Depressed mood, Emotional detachment and Fits of rage",None,t
419,"Anxiety, Depressed mood, Fits of rage and Forgetfulness",None,t
420,"Anxiety, Depressed mood, Flashbacks and Hallucinations",None,t
421,"Anxiety, Depressed mood, Frequent urge to urinate and Frequent urination",None,t
422,"Anxiety, Depressed mood, Frightening thoughts and Nasal congestion",None,t
423,"Anxiety, Depressed mood, Gritty or scratchy eyes and Itching or burning",None,t
424,"Anxiety, Depressed mood, Headache and Mood swings",None,t
425,"Anxiety, Depressed mood, Increased passing gas and Lack of emotion",None,t
426,"Anxiety, Depressed mood, Joint pain (Wrist) and Joint pain (Knee (patella))",None,t
427,"Anxiety, Difficulty concentrating and Slow thinking",None,t
428,"Anxiety, Difficulty falling asleep, Fatigue, Rapid heart rate",None,t
429,"Anxiety, Difficulty finding words, Emotional detachment and Flashbacks",None,t
430,"Anxiety, Difficulty finding words, Forgetfulness and Headache (worst ever)",None,t
431,"Anxiety, Difficulty sleeping, Enlarged (dilated) pupils and Fainting",None,t
432,"Anxiety, Difficulty staying awake during day, Drowsiness and Frightening dreams",None,t
433,"Anxiety, Difficulty swallowing, Enlarged or swollen glands and Headache",None,t
434,"Anxiety, Dizziness, Ear ache and Feeling smothered",None,t
435,"Anxiety, Drinking excessive fluids, Emotional detachment and Hearing loss",None,t
436,"Anxiety, Drinking excessive fluids, Emotional detachment and Increased thirst",None,t
437,"Anxiety, Drowsiness, Headache and Jerking eye movements",None,t
438,"Anxiety, Drowsiness, Hearing loss and Hoarse voice",None,t
439,"Anxiety, Dry eyes, Headache (worst ever) and Pain or discomfort",None,t
440,"Anxiety, Ear ache, Easily distracted and Forgetfulness",None,t
441,"Anxiety, Early morning waking, Fatigue and Fits of rage",None,t
442,"Anxiety, Early morning waking, Headache and Heartburn",None,t
443,"Anxiety, Easy bruising, Fatigue and Jumpiness or easily startled",None,t
444,"Anxiety, Emotional detachment, Lack of emotion and Lack of motivation",None,t
445,"Anxiety, Erectile dysfunction, Frequent urge to urinate and Frequent urination",None,t
446,"Anxiety, Fatigue, Headache and Irregular menstrual periods",None,t
447,"Anxiety, Fearful, Hunched or stooped posture and Nervousness",None,t
448,"Anxiety, Fever and Pain or discomfort",None,t
449,"Anxiety, Headache and Sense of impending doom",None,t
450,"Anxiety, Headache, Itching or burning and Lack of emotion",None,t
451,"Anxiety, Headache, Memory problems and Poor concentration",None,t
452,"Anxiety, Involuntary movements",None,t
453,"Anxiety, Restless (tossing, turning) sleep and Sadness",None,t
454,Aortic Dissection Symptoms and Signs,None,t
455,Aortic Stenosis Symptoms and Signs,None,t
456,Aortic Valve Stenosis Symptoms and Signs,None,t
457,Apathy,None,t
458,Apathy and Mood swings,None,t
459,Apathy and Muscle cramps or spasms (painful),None,t
460,"Apathy, Bad taste in mouth, Body aches or pains and Chills",None,t
461,"Apathy, Bad taste in mouth, Chills and Cloudy urine with strong odor",None,t
462,"Apathy, Bad taste in mouth, Chills and Cold feet",None,t
463,"Apathy, Blackouts (memory time loss), Blind spot in vision and Blurred vision",None,t
464,"Apathy, Bloating or fullness, Distended stomach and Ear ache",None,t
465,"Apathy, Depressed mood, Emotional detachment and Fits of rage",None,t
466,"Apathy, Difficult to wake from sleep, Emotional detachment and Lack of emotion",None,t
467,"Apathy, Disorientation, Emotional detachment and Frightening dreams",None,t
468,"Apathy, Emotional detachment and Lack of emotion",None,t
469,Aphasia (Loss of Speech),None,t
470,Aphasia Symptoms and Signs,None,t
471,Appendicitis Symptoms and Signs,None,t
472,Arachnoiditis Symptoms and Signs,None,t
473,ARDS Symptoms and Signs,None,t
474,Arm Pain,None,t
475,Arm pain and Joint pain,None,t
476,"Arm pain, Fatigue and Weakness",None,t
477,"Arm pain, Inability to move, Numbness or tingling, numbness on one side of body",None,t
478,"Arm pain, Joint pain and Lump or bulge",None,t
479,"Arm pain, Pain and Unable to move arm",None,t
480,Arrhythmia Symptoms and Signs,None,t
481,Arteriovenous Malformation Symptoms and Signs,None,t
482,Arthritis Symptoms and Signs,None,t
483,Ascites Symptoms and Signs,None,t
484,Aseptic Necrosis Symptoms and Signs,None,t
485,Asperger's Syndrome Symptoms and Signs,None,t
486,Asthenopia (Eyestrain Symptoms and Signs),None,t
487,Asthma Symptoms and Signs,None,t
488,Astigmatism Symptoms and Signs,None,t
489,Ataxia Symptoms and Signs,None,t
490,Athlete's Foot Symptoms and Signs,None,t
491,Atopic Dermatitis Symptoms and Signs,None,t
492,Atrial fibrillation (AFib) Symptoms and Signs,None,t
493,Atrial Flutter Symptoms and Signs,None,t
494,Attention Deficit (Inattention),None,t
495,Auditory Processing Disorder Symptoms and Signs,None,t
496,Autism Symptoms and Signs,None,t
497,Avian Influenza (Bird Flu (Avian Influenza) Symptoms and Signs),None,t
498,Back Pain,None,t
499,Bacterial Vaginosis Symptoms and Signs,None,t
500,Bad Breath,None,t
501,Bad breath and Belching,None,t
502,Bad breath and Ear ache,None,t
503,Bad breath and Fruity odor on breath,None,t
504,Bad breath and Grinding teeth,None,t
505,Bad breath and Increased thirst,None,t
506,Bad breath and Metallic taste in mouth,None,t
507,Bad breath and Nausea or vomiting,None,t
508,Bad breath and Sore throat,None,t
509,Bad breath and Sore tongue,None,t
510,Bad breath and Swollen tonsils,None,t
511,Bad breath and White patches on tongue,None,t
512,"Bad breath, Bad taste in mouth and Cough",None,t
513,"Bad breath, Bad taste in mouth and Difficulty swallowing",None,t
514,"Bad breath, Bad taste in mouth and Hoarse voice",None,t
515,"Bad breath, Bad taste in mouth and Numbness or tingling",None,t
516,"Bad breath, Bad taste in mouth and Sore throat",None,t
517,"Bad breath, Bad taste in mouth, Belching and Bloating or fullness",None,t
518,"Bad breath, Bad taste in mouth, Belching and Cloudy urine with strong odor",None,t
519,"Bad breath, Bad taste in mouth, Belching and Diarrhea",None,t
520,"Bad breath, Bad taste in mouth, Black (tar) colored stools and Bleeding",None,t
521,"Bad breath, Bad taste in mouth, Blank stare and Blinking eyes",None,t
