64,Gestational trophoblastic tumor,Genitourinary and gynecologic,t
65,"Ureter and renal pelvis, transitional cell cancer",Genitourinary and gynecologic,t
66,Urethral cancer,Genitourinary and gynecologic,t
67,Uterine sarcoma,Genitourinary and gynecologic,t
68,Vaginal cancer,Genitourinary and gynecologic,t
69,Vulvar cancer,Genitourinary and gynecologic,t
70,Wilms tumor,Genitourinary and gynecologic,t
71,Esophageal cancer,Head and neck,t
72,Head and neck cancer,Head and neck,t
73,Nasopharyngeal carcinoma,Head and neck,t
74,Oral cancer,Head and neck,t
75,Oropharyngeal cancer,Head and neck,t
76,Paranasal sinus and nasal cavity cancer,Head and neck,t
77,Pharyngeal cancer,Head and neck,t
78,Salivary gland cancer,Head and neck,t
79,Hypopharyngeal cancer,Head and neck,t
80,Acute biphenotypic leukemia,Hematopoietic,t
81,Acute eosinophilic leukemia,Hematopoietic,t
82,Acute lymphoblastic leukemia,Hematopoietic,t
83,Acute myeloid leukemia,Hematopoietic,t
84,Acute myeloid dendritic cell leukemia,Hematopoietic,t
85,AIDS-related lymphoma,Hematopoietic,t
86,Anaplastic large cell lymphoma,Hematopoietic,t
87,Angioimmunoblastic T-cell lymphoma,Hematopoietic,t
88,B-cell prolymphocytic leukemia,Hematopoietic,t
89,Burkitt's lymphoma,Hematopoietic,t
90,Chronic lymphocytic leukemia,Hematopoietic,t
91,Chronic myelogenous leukemia,Hematopoietic,t
92,Cutaneous T-cell lymphoma,Hematopoietic,t
93,Diffuse large B-cell lymphoma,Hematopoietic,t
94,Follicular lymphoma,Hematopoietic,t
95,Hairy cell leukemia,Hematopoietic,t
96,Hepatosplenic T-cell lymphoma,Hematopoietic,t
97,Hodgkin's lymphoma,Hematopoietic,t
98,Intravascular large B-cell lymphoma,Hematopoietic,t
99,Large granular lymphocytic leukemia,Hematopoietic,t
100,Lymphoplasmacytic lymphoma,Hematopoietic,t
101,Lymphomatoid granulomatosis,Hematopoietic,t
102,Mantle cell lymphoma,Hematopoietic,t
103,Marginal zone B-cell lymphoma,Hematopoietic,t
104,Mast cell leukemia,Hematopoietic,t
105,Mediastinal large B cell lymphoma,Hematopoietic,t
106,Multiple myeloma/plasma cell neoplasm,Hematopoietic,t
107,Myelodysplastic syndromes,Hematopoietic,t
108,Mucosa-associated lymphoid tissue lymphoma,Hematopoietic,t
109,Mycosis fungoides,Hematopoietic,t
110,Nodal marginal zone B cell lymphoma,Hematopoietic,t
111,Non-Hodgkin lymphoma,Hematopoietic,t
112,Precursor B lymphoblastic leukemia,Hematopoietic,t
113,Primary central nervous system lymphoma,Hematopoietic,t
114,Primary cutaneous follicular lymphoma,Hematopoietic,t
115,Primary cutaneous immunocytoma,Hematopoietic,t
116,Primary effusion lymphoma,Hematopoietic,t
117,Plasmablastic lymphoma,Hematopoietic,t
118,Sézary syndrome,Hematopoietic,t
119,Splenic marginal zone lymphoma,Hematopoietic,t
120,T-cell prolymphocytic leukemia,Hematopoietic,t
121,Basal cell carcinoma,Skin,t
122,Squamous cell carcinoma,Skin,t
123,Skin adnexal tumors (e.g. sebaceous carcinoma),Skin,t
124,Melanoma,Skin,t
125,Sarcomas of primary cutaneous origin (e.g. dermatofibrosarcoma protuberans),Skin,t
126,Lymphomas of primary cutaneous origin (e.g. mycosis fungoides),Skin,t
127,Bronchial adenomas/carcinoids,Thoracic and respiratory,t
128,Small cell lung cancer,Thoracic and respiratory,t
129,Mesothelioma,Thoracic and respiratory,t
130,Non-small cell lung cancer,Thoracic and respiratory,t
131,Pleuropulmonary blastoma,Thoracic and respiratory,t
132,Laryngeal cancer,Thoracic and respiratory,t
133,Thymoma and thymic carcinoma,Thoracic and respiratory,t
134,AIDS-related cancers,HIV/AIDS related,t
135,Kaposi sarcoma,HIV/AIDS related,t
136,LIST OF INFECTION DISEASE,,t
137,Acinetobacter infections,Infection,t
138,Actinomycosis,Infection,t
139,African sleeping sickness (African trypanosomiasis),Infection,t
140,AIDS (acquired immunodeficiency syndrome),Infection,t
141,Amoebiasis,Infection,t
142,Anaplasmosis,Infection,t
143,Angiostrongyliasis,Infection,t
144,Anisakiasis,Infection,t
145,Anthrax,Infection,t
146,Arcanobacterium haemolyticum infection,Infection,t
147,Argentine hemorrhagic fever,Infection,t
148,Ascariasis,Infection,t
149,Aspergillosis,Infection,t
150,Astrovirus infection,Infection,t
151,Babesiosis,Infection,t
152,Bacillus cereus infection,Infection,t
153,Bacterial meningitis,Infection,t
154,Bacterial pneumonia,Infection,t
155,Bacterial vaginosis,Infection,t
156,Bacteroides infection,Infection,t
157,Balantidiasis,Infection,t
158,Bartonellosis,Infection,t
159,Baylisascaris infection,Infection,t
160,BK virus infection,Infection,t
161,Black piedra,Infection,t
162,Blastocystosis,Infection,t
163,Blastomycosis,Infection,t
164,Bolivian hemorrhagic fever,Infection,t
165,Botulism (and Infant botulism),Infection,t
166,Brazilian hemorrhagic fever,Infection,t
167,Brucellosis,Infection,t
168,Bubonic plague,Infection,t
169,Burkholderia infection,Infection,t
170,Buruli ulcer,Infection,t
171,Calicivirus infection (Norovirus and Sapovirus),Infection,t
172,Campylobacteriosis,Infection,t
173,Candidiasis (Moniliasis; Thrush),Infection,t
174,Capillariasis,Infection,t
175,Carrion's disease,Infection,t
176,Cat-scratch disease,Infection,t
177,Cellulitis,Infection,t
178,Chagas disease (American trypanosomiasis),Infection,t
179,Chancroid,Infection,t
180,Chickenpox,Infection,t
181,Chikungunya,Infection,t
182,Chlamydia,Infection,t
183,Chlamydophila pneumoniae infection (Taiwan acute respiratory agent or TWAR),Infection,t
184,Cholera,Infection,t
185,Chromoblastomycosis,Infection,t
186,Chytridiomycosis,Infection,t
187,Clonorchiasis,Infection,t
188,Clostridium difficile colitis,Infection,t
189,Coccidioidomycosis,Infection,t
190,Colorado tick fever (CTF),Infection,t
191,Common cold (Acute viral rhinopharyngitis; Acute coryza),Infection,t
192,Coronavirus disease 2019 (COVID-19),Infection,t
193,Creutzfeldt–Jakob disease (CJD),Infection,t
194,Crimean-Congo hemorrhagic fever (CCHF),Infection,t
195,Cryptococcosis,Infection,t
196,Cryptosporidiosis,Infection,t
197,Cutaneous larva migrans (CLM),Infection,t
198,Cyclosporiasis,Infection,t
199,Cysticercosis,Infection,t
200,Cytomegalovirus infection,Infection,t
201,Dengue fever,Infection,t
202,Desmodesmus infection,Infection,t
203,Dientamoebiasis,Infection,t
204,Diphtheria,Infection,t
205,Diphyllobothriasis,Infection,t
206,Dracunculiasis,Infection,t
207,Ebola hemorrhagic fever,Infection,t
208,Echinococcosis,Infection,t
209,Ehrlichiosis,Infection,t
210,Enterobiasis (Pinworm infection),Infection,t
211,Enterococcus infection,Infection,t
212,Enterovirus infection,Infection,t
213,Epidemic typhus,Infection,t
214,Erythema infectiosum (Fifth disease),Infection,t
215,Exanthem subitum (Sixth disease),Infection,t
216,Fasciolasis,Infection,t
217,Fasciolopsiasis,Infection,t
218,Fatal familial insomnia (FFI),Infection,t
219,Filariasis,Infection,t
220,Food poisoning by Clostridium perfringens,Infection,t
221,Free-living amebic infection,Infection,t
222,Fusobacterium infection,Infection,t
223,Gas gangrene (Clostridial myonecrosis),Infection,t
224,Geotrichosis,Infection,t
225,Gerstmann-Sträussler-Scheinker syndrome (GSS),Infection,t
226,Giardiasis,Infection,t
227,Glanders,Infection,t
228,Gnathostomiasis,Infection,t
229,Gonorrhea,Infection,t
230,Granuloma inguinale (Donovanosis),Infection,t
231,Group A streptococcal infection,Infection,t
232,Group B streptococcal infection,Infection,t
233,Haemophilus influenzae infection,Infection,t
234,"Hand, foot and mouth disease (HFMD)",Infection,t
235,Hantavirus Pulmonary Syndrome (HPS),Infection,t
236,Heartland virus disease,Infection,t
237,Helicobacter pylori infection,Infection,t
238,Hemolytic-uremic syndrome (HUS),Infection,t
239,Hemorrhagic fever with renal syndrome (HFRS),Infection,t
240,Hendra virus infection,Infection,t
241,Hepatitis A,Infection,t
242,Hepatitis B,Infection,t
243,Hepatitis C,Infection,t
244,Hepatitis D,Infection,t
245,Hepatitis E,Infection,t
246,Herpes simplex,Infection,t
247,Histoplasmosis,Infection,t
248,Hookworm infection,Infection,t
249,Human bocavirus infection,Infection,t
250,Human ewingii ehrlichiosis,Infection,t
251,Human granulocytic anaplasmosis (HGA),Infection,t
252,Human metapneumovirus infection,Infection,t
253,Human monocytic ehrlichiosis,Infection,t
254,Human papillomavirus (HPV) infection,Infection,t
255,Human parainfluenza virus infection,Infection,t
256,Hymenolepiasis,Infection,t
257,Epstein–Barr virus infectious mononucleosis (Mono),Infection,t
258,Influenza (flu),Infection,t
259,Isosporiasis,Infection,t
260,Kawasaki disease,Infection,t
261,Keratitis,Infection,t
262,Kingella kingae infection,Infection,t
263,Kuru,Infection,t
264,Lassa fever,Infection,t
265,Legionellosis (Legionnaires' disease),Infection,t
266,Pontiac fever,Infection,t
267,Leishmaniasis,Infection,t
268,Leprosy,Infection,t
269,Leptospirosis,Infection,t
270,Listeriosis,Infection,t
271,Lyme disease (Lyme borreliosis),Infection,t
272,Lymphatic filariasis (Elephantiasis),Infection,t
273,Lymphocytic choriomeningitis,Infection,t
274,Malaria,Infection,t
275,Marburg hemorrhagic fever (MHF),Infection,t
276,Measles,Infection,t
277,Middle East respiratory syndrome (MERS),Infection,t
278,Melioidosis (Whitmore's disease),Infection,t
279,Meningitis,Infection,t
280,Meningococcal disease,Infection,t
281,Metagonimiasis,Infection,t
282,Microsporidiosis,Infection,t
283,Molluscum contagiosum (MC),Infection,t
284,Monkeypox,Infection,t
285,Mumps,Infection,t
286,Murine typhus (Endemic typhus),Infection,t
287,Mycoplasma pneumonia,Infection,t
288,Mycoplasma genitalium infection,Infection,t
289,Mycetoma,Infection,t
290,Myiasis,Infection,t
291,Neonatal conjunctivitis (Ophthalmia neonatorum),Infection,t
292,Nipah virus infection,Infection,t
293,Norovirus,Infection,t
294,"(New) Variant Creutzfeldt–Jakob disease (vCJD, nvCJD)",Infection,t
295,Nocardiosis,Infection,t
296,Onchocerciasis (River blindness),Infection,t
297,Opisthorchiasis,Infection,t
298,Paracoccidioidomycosis (South American blastomycosis),Infection,t
299,Paragonimiasis,Infection,t
300,Pasteurellosis,Infection,t
301,Pediculosis capitis (Head lice),Infection,t
302,Pediculosis corporis (Body lice),Infection,t
303,"Pediculosis pubis (pubic lice, crab lice)",Infection,t
304,Pelvic inflammatory disease (PID),Infection,t
305,Pertussis (whooping cough),Infection,t
306,Plague,Infection,t
307,Pneumococcal infection,Infection,t
308,Pneumocystis pneumonia (PCP),Infection,t
309,Pneumonia,Infection,t
310,Poliomyelitis,Infection,t
311,Prevotella infection,Infection,t
312,Primary amoebic meningoencephalitis (PAM),Infection,t
313,Progressive multifocal leukoencephalopathy,Infection,t
314,Psittacosis,Infection,t
315,Q fever,Infection,t
316,Rabies,Infection,t
317,Relapsing fever,Infection,t
318,Respiratory syncytial virus infection,Infection,t
319,Rhinosporidiosis,Infection,t
320,Rhinovirus infection,Infection,t
321,Rickettsial infection,Infection,t
322,Rickettsialpox,Infection,t
323,Rift Valley fever (RVF),Infection,t
324,Rocky Mountain spotted fever (RMSF),Infection,t
325,Rotavirus infection,Infection,t
326,Rubella,Infection,t
327,Salmonellosis,Infection,t
328,Severe acute respiratory syndrome (SARS),Infection,t
329,Scabies,Infection,t
330,Scarlet fever,Infection,t
331,Schistosomiasis,Infection,t
332,Sepsis,Infection,t
333,Shigellosis (bacillary dysentery),Infection,t
334,Shingles (Herpes zoster),Infection,t
335,Smallpox (variola),Infection,t
336,Sporotrichosis,Infection,t
337,Staphylococcal food poisoning,Infection,t
338,Staphylococcal infection,Infection,t
339,Strongyloidiasis,Infection,t
340,Subacute sclerosing panencephalitis,Infection,t
341,"Bejel, Syphilis, and Yaws",Infection,t
342,Taeniasis,Infection,t
343,Tetanus (lockjaw),Infection,t
344,Tinea barbae (barber's itch),Infection,t
345,Tinea capitis (ringworm of the scalp),Infection,t
346,Tinea corporis (ringworm of the body),Infection,t
347,Tinea cruris (Jock itch),Infection,t
348,Tinea manum (ringworm of the hand),Infection,t
349,Tinea nigra,Infection,t
350,Tinea pedis (athlete’s foot),Infection,t
351,Tinea unguium (onychomycosis),Infection,t
352,Tinea versicolor (Pityriasis versicolor),Infection,t
353,Toxic shock syndrome (TSS),Infection,t
354,Toxocariasis (ocular larva migrans (OLM)),Infection,t
355,Toxocariasis (visceral larva migrans (VLM)),Infection,t
356,Toxoplasmosis,Infection,t
357,Trachoma,Infection,t
358,Trichinosis,Infection,t
359,Trichomoniasis,Infection,t
360,Trichuriasis (whipworm infection),Infection,t
361,Tuberculosis,Infection,t
362,Tularemia,Infection,t
363,Typhoid fever,Infection,t
364,Typhus fever,Infection,t
365,Ureaplasma urealyticum infection,Infection,t
366,Valley fever,Infection,t
367,Venezuelan equine encephalitis,Infection,t
368,Venezuelan hemorrhagic fever,Infection,t
369,Vibrio vulnificus infection,Infection,t
370,Vibrio parahaemolyticus enteritis,Infection,t
371,Viral pneumonia,Infection,t
372,West Nile fever,Infection,t
373,White piedra (tinea blanca),Infection,t
374,Yersinia pseudotuberculosis infection,Infection,t
375,Yersiniosis,Infection,t
376,Yellow fever,Infection,t
377,Zeaspora,Infection,t
378,Zika fever,Infection,t
379,Zygomycosis,Infection,t
380,LIST OF SKIN,,t
381,Acne aestivalis (Mallorca acne)[nb 1][nb 2][nb 3],Acneiform eruptions,t
382,Acne conglobata,Acneiform eruptions,t
383,Acne cosmetica (cosmetic acne),Acneiform eruptions,t
384,Acne fulminans (acute febrile ulcerative acne),Acneiform eruptions,t
385,"Acne keloidalis nuchae (acne keloidalis, dermatitis papillaris capillitii, folliculitis keloidalis, folliculitis keloidis nuchae, nuchal keloid acne)",Acneiform eruptions,t
386,Acne mechanica,Acneiform eruptions,t
387,Acne medicamentosa,Acneiform eruptions,t
388,Acne miliaris necrotica (acne varioliformis),Acneiform eruptions,t
389,Acne vulgaris (acne simplex),Acneiform eruptions,t
390,Acne with facial edema (solid facial edema)[nb 4],Acneiform eruptions,t
391,Blepharophyma,Acneiform eruptions,t
392,"Erythrotelangiectatic rosacea (erythematotelangiectatic rosacea, vascular rosacea)",Acneiform eruptions,t
393,"Excoriated acne (acne excoriée des jeunes filles, Picker's acne)[nb 5]",Acneiform eruptions,t
394,Glandular rosacea,Acneiform eruptions,t
395,Gnathophyma,Acneiform eruptions,t
396,Gram-negative rosacea,Acneiform eruptions,t
397,Granulomatous facial dermatitis,Acneiform eruptions,t
398,Granulomatous perioral dermatitis,Acneiform eruptions,t
399,Halogen acne,Acneiform eruptions,t
400,"Hidradenitis suppurativa (acne inversa, pyoderma fistulans significa, Verneuil's disease)",Acneiform eruptions,t
401,Idiopathic facial aseptic granuloma,Acneiform eruptions,t
402,Infantile acne,Acneiform eruptions,t
403,"Lupoid rosacea (granulomatous rosacea, micropapular tuberculid, rosacea-like tuberculid of Lewandowsky)",Acneiform eruptions,t
404,Lupus miliaris disseminatus faciei,Acneiform eruptions,t
405,Metophyma,Acneiform eruptions,t
406,"Neonatal acne (acne infantum, acne neonatorum, neonatal cephalic pustulosis)",Acneiform eruptions,t
407,Occupational acne,Acneiform eruptions,t
408,Oil acne,Acneiform eruptions,t
409,"Ocular rosacea (ophthalmic rosacea, ophthalmorosacea)",Acneiform eruptions,t
410,Otophyma,Acneiform eruptions,t
411,Periorificial dermatitis,Acneiform eruptions,t
412,"Persistent edema of rosacea (chronic upper facial erythematous edema, Morbihan's disease, rosaceous lymphedema)",Acneiform eruptions,t
413,Phymatous rosacea,Acneiform eruptions,t
414,Pomade acne,Acneiform eruptions,t
415,Papulopustular rosacea (inflammatory rosacea),Acneiform eruptions,t
416,"Perifolliculitis capitis abscedens et suffodiens (dissecting cellulitis of the scalp, dissecting folliculitis, perifolliculitis capitis abscedens et suffodiens of Hoffman)",Acneiform eruptions,t
417,Perioral dermatitis,Acneiform eruptions,t
418,Periorbital dermatitis (periocular dermatitis),Acneiform eruptions,t
419,Pyoderma faciale (rosacea fulminans),Acneiform eruptions,t
420,Rhinophyma,Acneiform eruptions,t
421,Rosacea (acne rosacea),Acneiform eruptions,t
422,Rosacea conglobata,Acneiform eruptions,t
423,Synovitis–acne–pustulosis–hyperostosis–osteomyelitis syndrome (SAPHO syndrome)[nb 6],Acneiform eruptions,t
424,Steroid rosacea,Acneiform eruptions,t
425,Tar acne,Acneiform eruptions,t
426,Tropical acne,Acneiform eruptions,t
427,Blau syndrome  Blau syndrome,Autoinflammatory syndromes,t
428,Chronic infantile neurologic cutaneous and articular syndrome,Autoinflammatory syndromes,t
429,Familial cold urticaria (familial cold autoinflammatory syndrome),Autoinflammatory syndromes,t
430,Familial Mediterranean fever,Autoinflammatory syndromes,t
431,Hyper-IgD syndrome[nb 7],Autoinflammatory syndromes,t
432,Majeed syndrome,Autoinflammatory syndromes,t
433,Muckle–Wells syndrome,Autoinflammatory syndromes,t
434,"TNF receptor associated periodic syndrome (familial Hibernian fever, TRAPS, tumor necrosis factor receptor associated periodic syndrome)",Autoinflammatory syndromes,t
435,Adult linear IgA disease,Chronic blistering,t
436,Bullous pemphigoid,Chronic blistering,t
437,Bullous lupus erythematosus,Chronic blistering,t
438,Childhood linear IgA disease (chronic bullous disease of childhood),Chronic blistering,t
439,"Cicatricial pemphigoid (benign mucosal pemphigoid, benign mucous membrane pemphigoid, ocular pemphigus, scarring pemphigoid)",Chronic blistering,t
440,Dermatitis herpetiformis (Duhring disease),Chronic blistering,t
441,"Endemic pemphigus (endemic pemphigus foliaceus, fogo selvagem)",Chronic blistering,t
442,Epidermolysis bullosa acquisita,Chronic blistering,t
443,"Grover's disease (benign papular acantholytic dermatosis, persistent acantholytic dermatosis, transient acantholytic dermatosis)  Grover's disease",Chronic blistering,t
444,IgA pemphigus,Chronic blistering,t
445,Intraepidermal neutrophilic IgA dermatosis,Chronic blistering,t
446,Localized cicatricial pemphigoid (Brunsting–Perry cicatricial pemphigoid),Chronic blistering,t
447,Paraneoplastic pemphigus,Chronic blistering,t
448,Pemphigus erythematosus (Senear–Usher syndrome),Chronic blistering,t
449,Pemphigus foliaceus,Chronic blistering,t
450,"Pemphigus herpetiformis (acantholytic herpetiform dermatitis, herpetiform pemphigus, mixed bullous disease, pemphigus controlled by sulfapyridine)",Chronic blistering,t
451,Pemphigoid nodularis,Chronic blistering,t
452,Pemphigus vegetans,Chronic blistering,t
453,Pemphigus vegetans of Hallopeau,Chronic blistering,t
454,Pemphigus vegetans of Neumann,Chronic blistering,t
455,Pemphigus vulgaris,Chronic blistering,t
456,Vesicular pemphigoid,Chronic blistering,t
457,Vulvar childhood pemphigoid,Chronic blistering,t
458,"Acatalasia (acatalasemia, Takahara's disease)",Conditions of the mucous membranes,t
459,Acquired dyskeratotic leukoplakia,Conditions of the mucous membranes,t
460,Actinic cheilitis (actinic cheilosis),Conditions of the mucous membranes,t
461,"Acute necrotizing ulcerative gingivitis (acute membranous gingivitis, acute necrotizing ulcerative gingivostomatitis, fusospirillary gingivitis, fusospirillosis, fusospirochetal gingivitis, necrotizing gingivitis, phagedenic gingivitis, trench mouth, ulcerative gingivitis, Vincent gingivitis, Vincent infection, Vincent stomatitis, Vincent's disease)",Conditions of the mucous membranes,t
462,Allergic contact cheilitis,Conditions of the mucous membranes,t
463,Angina bullosa haemorrhagica,Conditions of the mucous membranes,t
464,Angular cheilitis (perlèche),Conditions of the mucous membranes,t
465,"Behçet's disease (Behçet's syndrome, oculo-oral-genital syndrome)",Conditions of the mucous membranes,t
466,"Black hairy tongue (hairy tongue, lingua villosa nigra)  Black hairy tongue",Conditions of the mucous membranes,t
467,Caviar tongue,Conditions of the mucous membranes,t
468,Cheilitis exfoliativa,Conditions of the mucous membranes,t
469,Cheilitis glandularis,Conditions of the mucous membranes,t
470,"Cheilitis granulomatosa (granulomatous cheilitis, orofacial granulomatosis)",Conditions of the mucous membranes,t
471,Cutaneous sinus of dental origin (dental sinus),Conditions of the mucous membranes,t
472,Cyclic neutropenia,Conditions of the mucous membranes,t
473,Desquamative gingivitis,Conditions of the mucous membranes,t
474,Drug-induced ulcer of the lip,Conditions of the mucous membranes,t
475,Epidermization of the lip,Conditions of the mucous membranes,t
476,Epulis,Conditions of the mucous membranes,t
477,Epulis fissuratum (granuloma fissuratum),Conditions of the mucous membranes,t
478,Eruptive lingual papillitis,Conditions of the mucous membranes,t
479,Erythroplakia (erythroplasia),Conditions of the mucous membranes,t
480,"Fissured tongue (furrowed tongue, lingua plicata, plicated tongue, scrotal tongue)",Conditions of the mucous membranes,t
481,"Geographic tongue (benign migratory glossitis, benign migratory stomatitis, glossitis areata exfoliativa, glossitis areata migrans, lingua geographica, stomatitis areata migrans, transitory benign plaques of the tongue)",Conditions of the mucous membranes,t
482,Gingival fibroma,Conditions of the mucous membranes,t
483,Gingival hypertrophy,Conditions of the mucous membranes,t
484,Hairy leukoplakia (oral hairy leukoplakia),Conditions of the mucous membranes,t
485,Intraoral dental sinus,Conditions of the mucous membranes,t
486,Linea alba,Conditions of the mucous membranes,t
487,Leukoplakia,Conditions of the mucous membranes,t
488,Leukoplakia with tylosis and esophageal carcinoma,Conditions of the mucous membranes,t
489,Major aphthous ulcer (periadenitis mucosa necrotica recurrens),Conditions of the mucous membranes,t
490,Median rhomboid glossitis (central papillary atrophy),Conditions of the mucous membranes,t
491,Melanocytic oral lesion,Conditions of the mucous membranes,t
492,Melkersson–Rosenthal syndrome,Conditions of the mucous membranes,t
493,"Morsicatio buccarum (chronic cheek biting, chronic cheek chewing)",Conditions of the mucous membranes,t
494,Mucosal squamous cell carcinoma,Conditions of the mucous membranes,t
495,Mucous cyst of the oral mucosa (mucocele),Conditions of the mucous membranes,t
496,Nagayama's spots,Conditions of the mucous membranes,t
497,Oral Crohn's disease,Conditions of the mucous membranes,t
498,Oral florid papillomatosis,Conditions of the mucous membranes,t
499,Oral melanosis,Conditions of the mucous membranes,t
500,Osseous choristoma of the tongue,Conditions of the mucous membranes,t
501,Peripheral ameloblastoma,Conditions of the mucous membranes,t
502,"Plasma cell cheilitis (plasma cell gingivitis, plasma cell orificial mucositi)",Conditions of the mucous membranes,t
503,Plasmoacanthoma,Conditions of the mucous membranes,t
504,Proliferative verrucous leukoplakia,Conditions of the mucous membranes,t
505,"Pyogenic granuloma (eruptive hemangioma, granulation tissue-type hemangioma, granuloma gravidarum, lobular capillary hemangioma, pregnancy tumor, tumor of pregnancy)  Pyogenic granuloma",Conditions of the mucous membranes,t
506,Pyostomatitis vegetans,Conditions of the mucous membranes,t
507,"Recurrent aphthous stomatitis (aphthosis, canker sores, recurrent oral aphthae)",Conditions of the mucous membranes,t
508,Recurrent intraoral herpes simplex infection,Conditions of the mucous membranes,t
509,"Smooth tongue (atrophic glossitis, bald tongue, hunter glossitis, moeller)",Conditions of the mucous membranes,t
510,"Stomatitis nicotina (nicotine stomatitis, smoker's keratosis, smoker's patches)",Conditions of the mucous membranes,t
511,Torus palatinus,Conditions of the mucous membranes,t
512,Trumpeter's wart,Conditions of the mucous membranes,t
513,Vestibular papillomatosis,Conditions of the mucous membranes,t
514,White sponge nevus (white sponge nevus of Cannon),Conditions of the mucous membranes,t
515,Acne necrotica,Conditions of the skin appendages,t
516,"Acquired generalized hypertrichosis (acquired hypertrichosis lanuginosa, hypertrichosis lanuginosa acquisita)",Conditions of the skin appendages,t
517,Acquired perforating dermatosis (acquired perforating collagenosis),Conditions of the skin appendages,t
518,"Acrokeratosis paraneoplastica of Bazex (acrokeratosis neoplastica, Bazex syndrome)",Conditions of the skin appendages,t
519,Acroosteolysis,Conditions of the skin appendages,t
520,Acute paronychia,Conditions of the skin appendages,t
521,Alopecia areata  Alopecia areata,Conditions of the skin appendages,t
522,Alopecia neoplastica,Conditions of the skin appendages,t
523,Anagen effluvium,Conditions of the skin appendages,t
524,Androgenic alopecia (androgenetic alopecia),Conditions of the skin appendages,t
525,Anhidrosis (hypohidrosis),Conditions of the skin appendages,t
526,Anonychia,Conditions of the skin appendages,t
527,Apparent leukonychia,Conditions of the skin appendages,t
528,Beau's lines,Conditions of the skin appendages,t
529,Blue nails,Conditions of the skin appendages,t
530,"Bromidrosis (apocrine bromhidrosis, fetid sweat, malodorous sweating, osmidrosis)",Conditions of the skin appendages,t
531,Bubble hair deformity,Conditions of the skin appendages,t
532,"Central centrifugal cicatricial alopecia (follicular degeneration syndrome, pseudopelade of the central scalp)",Conditions of the skin appendages,t
533,Chevron nail (herringbone nail),Conditions of the skin appendages,t
534,Chromhidrosis (colored sweat),Conditions of the skin appendages,t
535,Chronic paronychia,Conditions of the skin appendages,t
536,Cicatricial alopecia,Conditions of the skin appendages,t
