124,Afeditab (nifedipine),Capsule,300,500,t
125,Afluria (influenza virus vaccine-vial intramuscular),Capsule,300,500,t
126,Afrinol (pseudoephedrine-oral),Capsule,300,500,t
127,Agenerase (amprenavir),Capsule,300,500,t
128,Aggrastat (tirofiban-injectable),Capsule,300,500,t
129,Aggrenox (aspirin-dipyridamole er-oral),Capsule,300,500,t
130,Agrylin (anagrelide-oral),Capsule,300,500,t
131,Aimovig erenumab,Capsule,300,500,t
132,Aimovig erenumab-aooe,Capsule,300,500,t
133,Ajovy fremanezumab-vfrm injection,Capsule,300,500,t
134,AK-T-Caine PF (tetracaine ophthalmic drops),Capsule,300,500,t
135,Akne-Mycin (ERYTHROMYCIN-TOPICAL OINTMENT),Capsule,300,500,t
136,Akynzeo netupitant and palonosetron,Capsule,200,500,t
137,Al-12 (ammonium lactate topical),Capsule,200,500,t
138,Alagesic LQ (narcotic analgesic-apap-caffeine-butalbital-oral),Capsule,200,500,t
139,Alahist DHC (decongestant with narcotic antitussive-oral),Capsule,200,500,t
140,Alavert (loratadine),Capsule,200,500,t
141,Alavert Allergy & Sinus (loratadine and pseudoephedrine),Capsule,200,500,t
142,Alavert ODT (LORATADINE DISPERSIBLE TABLET-ORAL),Capsule,200,500,t
143,Albalon (naphazoline-ophthalmic),Capsule,200,500,t
144,albendazole-oral,Capsule,200,500,t
145,Albenza (albendazole-oral),Capsule,200,500,t
146,Albuked (albumin-injection),Capsule,200,500,t
147,Albumin (albumin-injection),Capsule,200,500,t
148,albumin-injection,Capsule,200,500,t
149,Albuminar (albumin-injection),Capsule,200,500,t
150,Alburx (albumin-injection),Capsule,200,500,t
151,Albutein (albumin-injection),Capsule,200,500,t
152,albuterol,Capsule,200,500,t
153,albuterol and ipratropium inhaler,Capsule,200,500,t
154,ALBUTEROL AND IPRATROPIUM ORAL INHALER,Capsule,200,500,t
155,ALBUTEROL CAPSULES-INHALATION,Capsule,200,500,t
156,albuterol pediatric-inhalation pre-mixed solution,Capsule,200,500,t
157,ALBUTEROL-INHALATION PRE-MIXED SOLUTION,Capsule,200,500,t
158,ALBUTEROL-INHALATION SOLUTION,Capsule,200,500,t
159,Alcacuz (licorice (Glycyrrhiza glabra)-oral),Capsule,200,500,t
160,Alcortin A (hydrocortisone-iodoquinol-topical),Capsule,200,500,t
161,Aldactone (spironolactone),Capsule,200,500,t
162,Aldactone (SPIRONOLACTONE-ORAL),Capsule,200,500,t
163,Aldactone (spironolactone) vs. Lasix (furosemide),Capsule,200,500,t
164,Aldara (imiquimod-topical),Capsule,200,500,t
165,aldesleukin,Capsule,200,500,t
166,ALDESLEUKIN-INJECTION,Capsule,200,500,t
167,Aldomet (methyldopa-oral),Capsule,200,500,t
168,Aldoril (methyldopa w/thiazide diuretics-oral),Capsule,200,500,t
169,alefacept,Capsule,300,500,t
170,ALEFACEPT-INTRAMUSCULAR,Capsule,300,500,t
171,alemtuzumab-injectable,Capsule,300,500,t
172,alendronate,Capsule,300,500,t
173,ALENDRONATE 40 MG-ORAL,Capsule,300,500,t
174,ALENDRONATE 70 MG WEEKLY- ORAL SOLUTION,Capsule,300,500,t
175,ALENDRONATE WEEKLY-ORAL,Capsule,300,500,t
176,ALENDRONATE-ORAL,Capsule,300,500,t
177,Aleve (naproxen),Capsule,300,500,t
178,Aleve (naproxen) vs Celebrex (celecoxib),Capsule,300,500,t
179,Alfenta (alfentanil-injection),Capsule,300,500,t
180,alfentanil-injection,Capsule,300,500,t
181,Alferon N (INTERFERON ALFA(CON)-INJECTION),Capsule,200,500,t
182,Alferon-N (interferon),Capsule,200,500,t
183,alfuzosin,Capsule,200,500,t
184,ALFUZOSIN EXTENDED-RELEASE-ORAL,Capsule,200,500,t
185,Alinia (nitazoxanide-oral tablet),Capsule,200,500,t
186,Alinia (nitazoxanide-oral suspension),Capsule,200,500,t
187,alirocumab,Capsule,200,500,t
188,alitretinoin gel-topical,Capsule,200,500,t
189,Alkeran (melphalan-oral),Capsule,200,500,t
190,Alkindi Sprinkle hydrocortisone,Capsule,200,500,t
191,Allegra (fexofenadine),Capsule,200,500,t
192,Allegra (FEXOFENADINE 180MG TABLET-ORAL),Capsule,200,500,t
193,Allegra (FEXOFENADINE-ORAL),Capsule,200,500,t
194,Allegra Allergy (fexofenadine),Capsule,200,500,t
195,Allegra D (FEXOFENADINE /PSEUDOEPHEDRINE EXTENDED RELEASE),Capsule,200,500,t
196,Allegra Hives (fexofenadine),Capsule,200,500,t
197,Allegra-D (fexofenadine and pseudoephedrine),Capsule,200,500,t
198,"Allergy Meds, Nasal (Nasal Allergy Medications)",Capsule,200,500,t
199,alli (orlistat),Capsule,200,500,t
200,Alli (ORLISTAT-ORAL),Capsule,200,500,t
201,allopurinol,Capsule,200,500,t
202,ALLOPURINOL-ORAL,Capsule,200,500,t
203,almotriptan-oral,Capsule,200,500,t
204,Alocril (nedocromil sodium-ophthalmic),Capsule,200,500,t
205,Alomide (lodoxamide-ophthalmic),Capsule,200,500,t
206,Alophen (bisacodyl-rectal suppository),Capsule,200,500,t
207,Aloprim (allopurinol),Capsule,200,500,t
208,alosetron,Capsule,200,500,t
209,ALOSETRON-ORAL,Capsule,200,500,t
210,Aloxi (palonosetron-injection),Capsule,200,500,t
211,alpha-1-proteinase inhibitor-injection,Capsule,200,500,t
212,Alphagan (brimonidine),Capsule,200,500,t
213,Alphagan P (brimonidine),Capsule,200,500,t
214,Alphagan P (BRIMONIDINE-OPHTHALMIC SOLUTION),Capsule,300,500,t
215,"Alphanate (antihemophilic factor, human-injection)",Capsule,300,500,t
216,"Alphanine SD (factor IX, human-injection)",Capsule,300,500,t
217,Alpharedisol (hydroxocobalamin-injectable),Capsule,300,500,t
218,Alphatrex (betamethasone dipropionate),Capsule,300,500,t
219,alprazolam,Capsule,300,500,t
220,ALPRAZOLAM CONCENTRATE SOLUTION-ORAL,Capsule,300,500,t
221,ALPRAZOLAM EXTENDED RELEASE-ORAL,Capsule,300,500,t
222,Alprazolam Intensol (ALPRAZOLAM CONCENTRATE SOLUTION-ORAL),Capsule,300,500,t
223,alprazolam vs. clonazepam (Klonopin clonazepam vs Xanax alprazolam),Capsule,300,500,t
224,Alprazolam vs. Diazepam,Capsule,300,500,t
225,Alprazolam Xanax vs Sertraline Zoloft,Capsule,300,500,t
226,Alprazolam Xanax vs Temazepam Restoril,Capsule,200,500,t
227,ALPRAZOLAM-ORAL,Capsule,200,500,t
228,alprostadil penile suppository,Capsule,200,500,t
229,alprostadil-intracavernosal,Capsule,200,500,t
230,Alsuma (SUMATRIPTAN SUCCINATE-INJECTION),Capsule,200,500,t
231,Altabax retapamulin,Capsule,200,500,t
232,Altace (ramipril),Capsule,200,500,t
233,Altace (RAMIPRIL-ORAL CAPSULE),Capsule,200,500,t
234,alteplase,Capsule,200,500,t
235,Alternagel (aluminum hydroxide suspension-oral),Capsule,200,500,t
236,Altinac (tretinoin),Capsule,200,500,t
237,Altoprev (lovastatin),Capsule,200,500,t
238,Altoprev (LOVASTATIN EXTENDED RELEASE-ORAL),Capsule,200,500,t
239,altretamine,Capsule,200,500,t
240,ALTRETAMINE-ORAL,Capsule,200,500,t
241,Alu-Cap (aluminum hydroxide-oral),Capsule,200,500,t
242,aluminum chloride-topical solution,Capsule,200,500,t
243,aluminum hydroxide suspension-oral,Capsule,200,500,t
244,"aluminum hydroxide, magnesium hydroxide",Capsule,200,500,t
245,aluminum hydroxide-oral,Capsule,200,500,t
246,aluminum_hydrochloride,Capsule,200,500,t
247,Alupent (metaproterenol-inhalation solution),Capsule,200,500,t
248,Alvesco (ciclesonide),Capsule,200,500,t
249,amantadine,Capsule,200,500,t
250,AMANTADINE-ORAL,Capsule,200,500,t
251,Amaryl (glimepiride),Capsule,200,500,t
252,Amaryl (GLIMEPIRIDE-ORAL),Capsule,200,500,t
253,ambenonium-oral,Capsule,200,500,t
254,Ambien (zolpidem),Capsule,200,500,t
255,Ambien (ZOLPIDEM-ORAL),Capsule,200,500,t
256,Ambien CR (zolpidem),Capsule,200,500,t
257,Amerge (naratriptan-oral),Capsule,200,500,t
258,Americaine (benzocaine-otic),Capsule,200,500,t
259,Amevive (alefacept),Capsule,300,500,t
260,Amevive (ALEFACEPT-INTRAMUSCULAR),Capsule,300,500,t
261,Amicar (aminocaproic acid-oral),Capsule,300,500,t
262,Amidrine (acetaminophen-isometheptene-dichloralphenazone),Capsule,300,500,t
263,amifostine-injection,Capsule,300,500,t
264,Amigesic (salsalate),Capsule,300,500,t
265,amikacin injection,Capsule,300,500,t
266,Amikin (amikacin injection),Capsule,300,500,t
267,amiloride-oral,Capsule,300,500,t
268,amino acid-electrolytes-glycerin-injection,Capsule,300,500,t
269,amino acids-injection,Capsule,300,500,t
270,aminocaproic acid-oral,Capsule,300,500,t
271,aminophylline-injection,Capsule,200,500,t
272,Aminosyn (amino acids-injection),Capsule,200,500,t
273,amiodarone,Capsule,200,500,t
274,AMIODARONE-INJECTION,Capsule,200,500,t
275,AMIODARONE-ORAL,Capsule,200,500,t
276,amitriptyline,Capsule,200,500,t
277,amitriptyline w/ perphenazine-oral,Capsule,200,500,t
278,amitriptyline with chlordiazepoxide-oral,Capsule,200,500,t
279,Amlactin (ammonium lactate topical),Capsule,200,500,t
280,amlexanox-mucous membrane,Capsule,200,500,t
281,amlodipine,Capsule,200,500,t
282,amlodipine and benazepril,Capsule,200,500,t
283,amlodipine and valsartan,Capsule,200,500,t
284,AMLODIPINE W/BENAZEPRIL-ORAL,Capsule,200,500,t
285,AMLODIPINE-ORAL,Capsule,200,500,t
286,amlodipine/atorvastatin-oral,Capsule,200,500,t
287,ammonium lactate topical,Capsule,200,500,t
288,Amnesteem (isotretinoin),Capsule,200,500,t
289,amoxicillin,Capsule,200,500,t
290,Amoxicillin amoxil vs Ceftriaxone rocephin,Capsule,200,500,t
291,Amoxicillin amoxil vs Cipro ciprofloxacin,Capsule,200,500,t
292,Amoxicillin Amoxil vs Doxycycline Vibramycin,Capsule,200,500,t
293,amoxicillin and clavulanic acid,Capsule,200,500,t
294,AMOXICILLIN CHEWABLE TABLETS-ORAL,Capsule,200,500,t
295,Amoxicillin moxatag vs Ampicillin amoxil,Capsule,200,500,t
296,Amoxicillin Moxatag vs Azithromycin Zithromax,Capsule,200,500,t
297,AMOXICILLIN SUSPENSION 400MG-ORAL,Capsule,200,500,t
298,AMOXICILLIN SUSPENSION-ORAL,Capsule,200,500,t
299,AMOXICILLIN TABLET 875MG-ORAL,Capsule,200,500,t
300,Amoxicillin vs Augmentin,Capsule,200,500,t
301,Amoxicillin vs Levaquin,Capsule,200,500,t
302,Amoxicillin vs Penicillin,Capsule,200,500,t
303,AMOXICILLIN-ORAL,Capsule,200,500,t
304,AMOXICILLIN/CLAVULANIC ACID CHEW TAB - ORAL,Capsule,300,500,t
305,AMOXICILLIN/CLAVULANIC ACID EXTENDED RELEASE TAB,Capsule,300,500,t
306,AMOXICILLIN/CLAVULANIC ACID SUSPENSION-ORAL,Capsule,300,500,t
307,AMOXICILLIN/CLAVULANIC ACID TABLET 500MG/125MG,Capsule,300,500,t
308,AMOXICILLIN/CLAVULANIC ACID TABLET 875MG/125MG,Capsule,300,500,t
309,Amoxil (AMOXICILLIN SUSPENSION 400MG-ORAL),Capsule,300,500,t
310,Amoxil (AMOXICILLIN TABLET 875MG-ORAL),Capsule,300,500,t
311,Amoxil (amoxicillin),Capsule,300,500,t
312,Amoxil (AMOXICILLIN SUSPENSION-ORAL),Capsule,300,500,t
313,Amoxil (AMOXICILLIN-ORAL),Capsule,300,500,t
314,Amoxil (AMOXICILLIN CHEWABLE TABLETS-ORAL),Capsule,300,500,t
315,Amoxil moxatag Amoxicillin vs Ceftin cefuroxime,Capsule,300,500,t
316,amphetamine and dextroamphetamine,Capsule,200,500,t
317,amphetamine and dextroamphetamine (atomoxetine vs adderall),Capsule,200,500,t
318,AMPHETAMINE WITH DEXTROAMPHETAMINE-ORAL TABLET,Capsule,200,500,t
319,AMPHETAMINE-DEXTROAMPHETAMINE EXTENDED-RELEASE,Capsule,200,500,t
320,amphotericin injection,Capsule,200,500,t
321,amphotericin/lipid complex injection,Capsule,200,500,t
322,ampicillin,Capsule,200,500,t
323,AMPICILLIN WITH SULBACTAM-INJECTION,Capsule,200,500,t
324,AMPICILLIN WITH SULBACTAM-ORAL,Capsule,200,500,t
325,amprenavir,Capsule,200,500,t
326,"Amprya (dalfampridine, Ampyra)",Capsule,200,500,t
327,Amrix (cyclobenzaprine),Capsule,200,500,t
328,Anabar (salicylamide/acetaminophen/phenyltoloxamine capsul),Capsule,200,500,t
329,Anabolic Steroids (anabolic steroids-oral),Capsule,200,500,t
330,anabolic steroids-oral,Capsule,200,500,t
331,Anadrol (oxymetholone-oral),Capsule,200,500,t
332,Anafranil (clomipramine-oral),Capsule,200,500,t
333,anagrelide-oral,Capsule,200,500,t
334,anakinra,Capsule,200,500,t
335,ANAKINRA-INJECTABLE,Capsule,200,500,t
336,"Analgesics, Antipyretics",Capsule,200,500,t
337,"Analgesics, Narcotic (narcotic analgesics-oral)",Capsule,200,500,t
338,Analpram (pramoxine with hydrocortisone - rectal),Capsule,200,500,t
339,Analpram HC (pramoxine-hydrocortisone-lotion),Capsule,200,500,t
340,Anaprox (naproxen),Capsule,200,500,t
341,Anaprox (NAPROXEN-ORAL),Capsule,200,500,t
342,Anaspaz (hyoscyamine-oral),Capsule,200,500,t
343,Anastrozole vs. Letrozole,Capsule,200,500,t
344,anastrozole-oral,Capsule,200,500,t
345,Ancobon (flucytosine-oral),Capsule,200,500,t
346,Androderm (testosterone-transdermal),Capsule,200,500,t
347,Androgel (testosterone gel-topical),Capsule,200,500,t
348,Android (methyltestosterone-oral),Capsule,200,500,t
349,"Android-F, Halotestin (fluoxymesterone) (anabolic steroids-oral)",Capsule,300,500,t
350,Androl-50 (oxymetholone) (anabolic steroids-oral),Capsule,300,500,t
351,Anexsia (hydrocodone/acetaminophen),Capsule,300,500,t
352,Anexsia vs. Oxycodone (Oxycodone vs. Vicodin hydrocodone/acetaminophen),Capsule,300,500,t
353,Angelica China (dong quai (Angelica sinensis)-oral),Capsule,300,500,t
354,Angelica sinensis (dong quai (Angelica sinensis)-oral),Capsule,300,500,t
355,Angiotensin Converting Enzyme Inhibitors (ACE Inhibitors),Capsule,300,500,t
356,Angiotensin II Receptor Blockers,Capsule,300,500,t
357,Angiotensin II Receptor vs Calcium Channel blocker,Capsule,300,500,t
358,anistreplase-injection,Capsule,300,500,t
359,Anoro Ellipta umeclidinium and vilanterol,Capsule,300,500,t
360,Ansaid (flurbiprofen),Capsule,300,500,t
361,Antabuse (disulfiram-oral),Capsule,200,500,t
362,Antara (fenofibrate-oral),Capsule,200,500,t
363,anthralin lotion (for scalp)-topical,Capsule,200,500,t
364,anthralin topical,Capsule,200,500,t
365,Anti-Itch (pramoxine and benzyl alcohol),Capsule,200,500,t
366,antibiotic-anesthetic-steroid-rectal ointment,Capsule,200,500,t
367,antibiotic/anesthetic/steroid-rectal,Capsule,200,500,t
368,Antibiotics Prophylaxis Head and Neck Surgery,Capsule,200,500,t
369,"Antibodies, Monoclonal (Monoclonal Antibodies)",Capsule,200,500,t
370,Anticholinergic Bronchodilators (Bronchodilators for Asthma),Capsule,200,500,t
371,anticholinergics-antispasmodics-oral,Capsule,200,500,t
372,Anticoagulants drug class of blood thinners,Capsule,200,500,t
373,Antidepressants,Capsule,200,500,t
374,antifungals-topical,Capsule,200,500,t
375,"antihemophilic factor, human-injection",Capsule,200,500,t
376,"antihemophilic factor, recombinant-injection",Capsule,200,500,t
377,Antihistamines vs Corticosteroids,Capsule,200,500,t
378,antihistamines with decongestants-oral,Capsule,200,500,t
379,"Antihistamines, Oral (antihistamines-oral)",Capsule,200,500,t
380,antihistamines-injection,Capsule,200,500,t
381,antihistamines-oral,Capsule,200,500,t
382,antiperspirant (aluminum_hydrochloride),Capsule,200,500,t
383,Antiplatelet Medications (Aspirin and Antiplatelet Medications),Capsule,200,500,t
384,"Antipsychotics, Phenothiazine (phenothiazines-oral)",Capsule,200,500,t
385,antipyrine with benzocaine-otic,Capsule,200,500,t
386,Antispasmodic Drugs (anticholinergics-antispasmodics-oral),Capsule,200,500,t
387,"Antivert (MECLIZINE, CYCLIZINE-ORAL)",Capsule,200,500,t
388,Antivert (meclizine),Capsule,200,500,t
389,Antrizine (meclizine),Capsule,200,500,t
390,Anturane (sulfinpyrazone),Capsule,200,500,t
391,Anturol (oxybutynin),Capsule,200,500,t
392,Anucort-HC (hydrocortisone-rectal suppository),Capsule,200,500,t
393,"Anusol-HC (hydrocortisone-rectal cream, ointment)",Capsule,200,500,t
394,Anxiolytics for Anxiety Drug Class,Capsule,300,500,t
395,Anzemet (dolasetron-oral),Capsule,300,500,t
396,Anzemet (dolasetron-injection),Capsule,300,500,t
397,Aphthasol (amlexanox-mucous membrane),Capsule,300,500,t
398,Apirda (Insulin for Diabetes Treatment: Types Side Effects),Capsule,300,500,t
399,apixaban,Capsule,300,500,t
400,Aplenzin (bupropion),Capsule,300,500,t
401,Aplenzin (BUPROPION EXTENDED RELEASE-ORAL),Capsule,300,500,t
402,appetite suppressants-oral,Capsule,300,500,t
403,apraclonidine-ophthalmic drops 0.5,Capsule,300,500,t
404,apraclonidine-ophthalmic drops 1 percent,Capsule,300,500,t
405,apremilast,Capsule,300,500,t
406,aprepitant-oral,Capsule,200,500,t
407,Apresazide (hydralazine with hctz-oral),Capsule,200,500,t
408,Apresoline (hydralazine-oral),Capsule,200,500,t
409,Apricot Vine (passion flower (Passiflora incarnata)-oral),Capsule,200,500,t
410,Apriso (mesalamine),Capsule,200,500,t
411,Aqua-Mephyton (vitamin k-injection),Capsule,200,500,t
412,Aqualax (docusate-oral),Capsule,200,500,t
413,AquaMephyton (vitamin k-injection),Capsule,200,500,t
414,Aquasol A (vitamin A-oral),Capsule,200,500,t
415,Aquasol E (vitamin E-oral),Capsule,200,500,t
416,Arakoda tafenoquine,Capsule,200,500,t
417,Aralen (chloroquine-oral),Capsule,200,500,t
418,Aranesp (darbepoetin alfa-injectable),Capsule,200,500,t
419,Arava (leflunomide),Capsule,200,500,t
420,Arava (LEFLUNOMIDE-ORAL),Capsule,200,500,t
421,ARBs (Angiotensin II Receptor Blockers),Capsule,200,500,t
422,Aredia (pamidronate-injection),Capsule,200,500,t
423,argatroban-injectable,Capsule,200,500,t
424,Argesic-SA (salsalate),Capsule,200,500,t
425,Aricept (donepezil),Capsule,200,500,t
426,Aricept (DONEPEZIL-ORAL),Capsule,200,500,t
427,Aricept ODT (donepezil),Capsule,200,500,t
428,Arimidex (anastrozole-oral),Capsule,200,500,t
429,aripiprazole,Capsule,200,500,t
430,ARIPIPRAZOLE-ORAL,Capsule,200,500,t
431,Arixtra (fondaparinux sodium-injectable),Capsule,200,500,t
432,armodafinil,Capsule,200,500,t
433,ArmonAir Digihaler fluticasone propionate powder,Capsule,200,500,t
434,ArmonAir RespiClick fluticasone propionate,Capsule,200,500,t
435,arnica (Arnica montana)-topical,Capsule,200,500,t
436,Arnicare (arnica (Arnica montana)-topical),Capsule,200,500,t
437,Arniflora (arnica (Arnica montana)-topical),Capsule,200,500,t
438,Aromasin (exemestane-oral),Capsule,200,500,t
439,aromatic ammonia-inhalation,Capsule,300,500,t
440,arsenic trioxide-injectable,Capsule,300,500,t
441,Artha-G (salsalate),Capsule,300,500,t
442,Arthritis Foundation Safety Coated Aspirin (acetylsalicylic acid),Capsule,300,500,t
443,Arthrotec (diclofenac and misoprostol),Capsule,300,500,t
444,Arthrotec (DICLOFENAC W/MISOPROSTOL-ORAL TABLET),Capsule,300,500,t
445,Asacol (mesalamine),Capsule,300,500,t
446,Asacol (MESALAMINE-TABLET),Capsule,300,500,t
447,Asacol HD (mesalamine),Capsule,300,500,t
448,Asacol vs Humira,Capsule,300,500,t
449,ascorbate calcium-oral,Capsule,300,500,t
450,ascorbic acid-oral,Capsule,300,500,t
451,asenapine,Capsule,200,500,t
452,Ask Lyrica vs Tramadol,Capsule,200,500,t
453,asparaginase-injection,Capsule,200,500,t
